lang,created_at,id,edit_history_tweet_ids,entities,author_id,geo,text,context_annotations,withheld
en,2022-12-29T22:54:47.000Z,1608597426063147008,['1608597426063147008'],"{'annotations': [{'start': 26, 'end': 30, 'probability': 0.5452, 'type': 'Person', 'normalized_text': 'Foley'}, {'start': 45, 'end': 55, 'probability': 0.9515, 'type': 'Place', 'normalized_text': 'Scarborough'}]}",1217295955,{'place_id': '34b5e468ea4e8110'},The thought of how packed Foley’s Fitness in Scarborough is going to be starting this Sunday is nightmare fuel,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Entertainment industry', 'description': '-'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847872878041219072', 'name': 'Fitness', 'description': 'Exercise and fitness'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}]",
en,2022-12-29T21:37:06.000Z,1608577878668771328,['1608577878668771328'],"{'annotations': [{'start': 57, 'end': 60, 'probability': 0.7172, 'type': 'Person', 'normalized_text': 'Pele'}], 'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/RhdZNgTVDB', 'expanded_url': 'https://www.bbc.com/news/world-latin-america-30234314.amp', 'display_url': 'bbc.com/news/world-lat…', 'status': 200, 'unwound_url': 'https://www.bbc.com/news/world-latin-america-30234314.amp'}]}",1894847624,{'place_id': 'ac88a4f17a51c7fc'},"Sadly, the most admired global football (soccer) legend, Pele, died today!  https://t.co/RhdZNgTVDB","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1357375593273126912', 'name': 'Pelé'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1608544265596030976', 'name': 'RIP Pelé'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '92', 'name': 'Sports Personality', 'description': ""A Sports Personality like 'Skip Bayless'""}, 'entity': {'id': '1202239681422774272', 'name': 'Sports icons'}}, {'domain': {'id': '92', 'name': 'Sports Personality', 'description': ""A Sports Personality like 'Skip Bayless'""}, 'entity': {'id': '1357375593273126912', 'name': 'Pelé'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1285942425861545984', 'name': 'Sports figures'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1357375593273126912', 'name': 'Pelé'}}]",
en,2022-12-29T21:17:01.000Z,1608572824435961856,['1608572824435961856'],"{'annotations': [{'start': 73, 'end': 87, 'probability': 0.5932, 'type': 'Place', 'normalized_text': 'Portland Police'}], 'hashtags': [{'start': 89, 'end': 103, 'tag': 'PP22000343712'}, {'start': 111, 'end': 118, 'tag': 'pdx911'}]}",1602852614,{'place_id': 'ac88a4f17a51c7fc'},"ACCIDENT - HIT &amp; RUN - PRIORITY at SW MADISON ST / SW 3RD AVE, PORT [Portland Police #PP22000343712] 12:35 #pdx911",,
en,2022-12-29T19:00:29.000Z,1608538462935719943,['1608538462935719943'],"{'annotations': [{'start': 33, 'end': 38, 'probability': 0.7411, 'type': 'Organization', 'normalized_text': 'Dallas'}, {'start': 41, 'end': 46, 'probability': 0.9343, 'type': 'Organization', 'normalized_text': 'Titans'}, {'start': 106, 'end': 112, 'probability': 0.9355, 'type': 'Organization', 'normalized_text': 'Cowboys'}, {'start': 134, 'end': 139, 'probability': 0.9334, 'type': 'Organization', 'normalized_text': 'Titans'}]}",1470492625,{'place_id': '723d666e3a15fd22'},"All signs point to an easy W for Dallas. Titans are banged up &amp; sitting several starters for week 18. Cowboys coming off a big W, Titans lost to worst team in football. Should be a game we get a big lead and get to rest our top tier guys. Last thing we need is a 20-17 nailbiter.","[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}]",
en,2022-12-29T13:44:37.000Z,1608458971320586242,['1608458971320586242'],"{'annotations': [{'start': 9, 'end': 11, 'probability': 0.8526, 'type': 'Place', 'normalized_text': 'NYE'}, {'start': 14, 'end': 20, 'probability': 0.7152, 'type': 'Place', 'normalized_text': 'NYE2023'}, {'start': 26, 'end': 36, 'probability': 0.439, 'type': 'Place', 'normalized_text': 'baysidebowl'}, {'start': 52, 'end': 59, 'probability': 0.9692, 'type': 'Place', 'normalized_text': 'Portland'}, {'start': 62, 'end': 66, 'probability': 0.9587, 'type': 'Place', 'normalized_text': 'Maine'}], 'mentions': [{'start': 40, 'end': 50, 'username': 'Antibalas', 'id': '88723039'}], 'hashtags': [{'start': 8, 'end': 12, 'tag': 'NYE'}, {'start': 13, 'end': 21, 'tag': 'NYE2023'}, {'start': 25, 'end': 37, 'tag': 'baysidebowl'}, {'start': 51, 'end': 60, 'tag': 'Portland'}, {'start': 61, 'end': 67, 'tag': 'Maine'}, {'start': 138, 'end': 150, 'tag': 'NewYear2023'}, {'start': 151, 'end': 159, 'tag': 'NewYear'}, {'start': 160, 'end': 169, 'tag': 'NewYears'}, {'start': 170, 'end': 181, 'tag': 'nyebigbash'}, {'start': 182, 'end': 198, 'tag': 'newyearsevelive'}, {'start': 199, 'end': 216, 'tag': 'NewYearsEveParty'}, {'start': 217, 'end': 233, 'tag': 'NewYearsEveBall'}, {'start': 234, 'end': 251, 'tag': 'NewYearsEveRules'}, {'start': 252, 'end': 260, 'tag': 'nyeshow'}], 'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/K6j7fMrdxY', 'expanded_url': 'https://www.eventbrite.com/e/nye-run-antibalas-at-bayside-bowl-2-nights-dec-30-dec-31-tickets-411351512447', 'display_url': 'eventbrite.com/e/nye-run-anti…', 'status': 200, 'unwound_url': 'https://www.eventbrite.com/e/nye-run-antibalas-at-bayside-bowl-2-nights-dec-30-dec-31-tickets-411351512447'}, {'start': 261, 'end': 284, 'url': 'https://t.co/KZt6ltzvKp', 'expanded_url': 'https://twitter.com/Seepeeps/status/1608458971320586242/photo/1', 'display_url': 'pic.twitter.com/KZt6ltzvKp', 'media_key': '3_1608458967025319937'}]}",2174553554,{'place_id': '34b5e468ea4e8110'},"Tix for #NYE #NYE2023 at #baysidebowl w @Antibalas #Portland #Maine going fast - get ur tix b4 they are gone ‼️

https://t.co/K6j7fMrdxY

#NewYear2023 #NewYear #NewYears #nyebigbash #newyearsevelive #NewYearsEveParty #NewYearsEveBall #NewYearsEveRules #nyeshow https://t.co/KZt6ltzvKp","[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1319305164751163393', 'name': 'New Years Eve', 'description': 'This entity includes all conversations for New Years Eve for all years.'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1319305164751163393', 'name': 'New Years Eve', 'description': 'This entity includes all conversations for New Years Eve for all years.'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847548225712119808', 'name': 'Holidays', 'description': 'Holidays'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291095284756357120', 'name': 'Cultural events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1296381531510849536', 'name': 'New Years Eve\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}]",
en,2022-12-29T08:02:34.000Z,1608372894463295490,['1608372894463295490'],"{'annotations': [{'start': 22, 'end': 32, 'probability': 0.94, 'type': 'Other', 'normalized_text': 'Tokyo Drift'}, {'start': 48, 'end': 56, 'probability': 0.9481, 'type': 'Person', 'normalized_text': 'sam smith'}, {'start': 99, 'end': 104, 'probability': 0.4831, 'type': 'Other', 'normalized_text': 'Planez'}]}",330714622,{'place_id': 'ac88a4f17a51c7fc'},"This dj went from the Tokyo Drift song, to that sam smith song that’s like “but iiiiiiiiiii”, into Planez.

And the 32 people on the dance floor went bananas","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '807325707835576321', 'name': 'Sam Smith', 'description': 'Sam Smith'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '807325707835576321', 'name': 'Sam Smith', 'description': 'Sam Smith'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '807325707835576321', 'name': 'Sam Smith', 'description': 'Sam Smith'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847524658970636288', 'name': 'Music', 'description': 'Music and radio'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847526099986685952', 'name': 'DJs', 'description': 'DJs'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847524658970636288', 'name': 'Music', 'description': 'Music and radio'}}]",
en,2022-12-29T07:13:40.000Z,1608360585498079232,['1608360585498079232'],"{'annotations': [{'start': 1, 'end': 6, 'probability': 0.5748, 'type': 'Place', 'normalized_text': 'Oregon'}, {'start': 11, 'end': 19, 'probability': 0.6639, 'type': 'Person', 'normalized_text': 'Mase Funa'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Oregon'}], 'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/odmu0r27Dq', 'expanded_url': 'https://twitter.com/DuckZone503/status/1608360585498079232/photo/1', 'display_url': 'pic.twitter.com/odmu0r27Dq', 'media_key': '3_1608360578824966146'}]}",1474051658808119306,{'place_id': 'ac88a4f17a51c7fc'},#Oregon LB Mase Funa says he will be “running it back” next year! https://t.co/odmu0r27Dq,"[{'domain': {'id': '159', 'name': 'States', 'description': 'States, provinces, or prefectures, like California or Fukushima Prefecture'}, 'entity': {'id': '1010254568087670785', 'name': 'Oregon', 'description': 'Oregon'}}]",
en,2022-12-29T04:14:16.000Z,1608315438093733888,['1608315438093733888'],"{'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/UG3hVT6w7U', 'expanded_url': 'https://twitter.com/tanduyha/status/1608315438093733888/photo/1', 'display_url': 'pic.twitter.com/UG3hVT6w7U', 'media_key': '3_1608315430145511424'}]}",255296123,{'place_id': 'ac88a4f17a51c7fc'},"Ahh, so grateful for a chance to recharge and just be in nature 🔋💚 https://t.co/UG3hVT6w7U",,
en,2022-12-29T03:39:20.000Z,1608306649881776131,['1608306649881776131'],"{'annotations': [{'start': 86, 'end': 95, 'probability': 0.3883, 'type': 'Place', 'normalized_text': 'Dillingham'}]}",1474051658808119306,{'place_id': 'ac88a4f17a51c7fc'},The pass offense looks awful. The run game is basic and easy to shut down. I miss the Dillingham offense already,,
en,2022-12-28T23:08:52.000Z,1608238584871686144,['1608238584871686144'],"{'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/CsrwcDf84r', 'expanded_url': 'https://twitter.com/Wallajay/status/1608238584871686144/photo/1', 'display_url': 'pic.twitter.com/CsrwcDf84r', 'media_key': '16_1608238578475360256'}], 'annotations': [{'start': 48, 'end': 62, 'probability': 0.6531, 'type': 'Organization', 'normalized_text': 'Kansas football'}, {'start': 84, 'end': 87, 'probability': 0.4126, 'type': 'Organization', 'normalized_text': 'Pigs'}, {'start': 98, 'end': 103, 'probability': 0.6883, 'type': 'Place', 'normalized_text': 'Kansas'}]}",242625587,{'place_id': 'ac88a4f17a51c7fc'},Yard clean up done and just settled in to watch Kansas football give up a TD to the Pigs. Come on Kansas. https://t.co/CsrwcDf84r,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '159', 'name': 'States', 'description': 'States, provinces, or prefectures, like California or Fukushima Prefecture'}, 'entity': {'id': '1004438305662910464', 'name': 'Kansas', 'description': 'Kansas'}}]",
en,2022-12-28T23:06:38.000Z,1608238023082409984,['1608238023082409984'],"{'urls': [{'start': 219, 'end': 242, 'url': 'https://t.co/Dt33PA8juP', 'expanded_url': 'https://twitter.com/Wallajay/status/1608238023082409984/photo/1', 'display_url': 'pic.twitter.com/Dt33PA8juP', 'media_key': '3_1608238019299139585'}], 'mentions': [{'start': 140, 'end': 154, 'username': 'Riverside1925', 'id': '1182096482486239232'}]}",242625587,{'place_id': 'ac88a4f17a51c7fc'},"It’s 50° out, no rain great end of December day to play golf, but the course is closed due the damage that Ice, rain, and wind inflicted on @Riverside1925 (picture is 3 days old). Haven’t touched a club since Nov 17th. https://t.co/Dt33PA8juP","[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847901642087211009', 'name': 'Golf', 'description': 'Golf'}}]",
en,2022-12-28T18:22:12.000Z,1608166440481193984,['1608166440481193984'],"{'urls': [{'start': 137, 'end': 160, 'url': 'https://t.co/6UXoaE4U70', 'expanded_url': 'https://twitter.com/frugal_runner/status/1608166440481193984/photo/1', 'display_url': 'pic.twitter.com/6UXoaE4U70', 'media_key': '3_1608166414363332608'}, {'start': 137, 'end': 160, 'url': 'https://t.co/6UXoaE4U70', 'expanded_url': 'https://twitter.com/frugal_runner/status/1608166440481193984/photo/1', 'display_url': 'pic.twitter.com/6UXoaE4U70', 'media_key': '3_1608166421741142017'}, {'start': 137, 'end': 160, 'url': 'https://t.co/6UXoaE4U70', 'expanded_url': 'https://twitter.com/frugal_runner/status/1608166440481193984/photo/1', 'display_url': 'pic.twitter.com/6UXoaE4U70', 'media_key': '3_1608166430305918978'}], 'hashtags': [{'start': 124, 'end': 128, 'tag': 'run'}, {'start': 129, 'end': 136, 'tag': 'runner'}]}",1540658193520627715,{'place_id': '723d666e3a15fd22'},52 degree temperature swing in the last 5 days of running. Got to see a ton a beautiful seabirds on my run along the water. #run #runner https://t.co/6UXoaE4U70,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}]",
en,2022-12-28T17:13:01.000Z,1608149031481638914,['1608149031481638914'],"{'annotations': [{'start': 67, 'end': 81, 'probability': 0.4476, 'type': 'Place', 'normalized_text': 'Portland Police'}], 'hashtags': [{'start': 83, 'end': 97, 'tag': 'PP22000342645'}, {'start': 105, 'end': 112, 'tag': 'pdx911'}]}",1602852614,{'place_id': 'ac88a4f17a51c7fc'},"ACCIDENT - HIT &amp; RUN - PRIORITY at 7600 N WASHBURNE AVE, PORT [Portland Police #PP22000342645] 08:42 #pdx911",,
en,2022-12-28T06:25:35.000Z,1607986097744904194,['1607986097744904194'],,613155157,{'place_id': 'ac88a4f17a51c7fc'},i’m gonna brag 👹 not only did my partner walk my dog but also my roommate’s fed them both and when i got home they were making me dinner and packed me a bowl. my mind is absolutely blown,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696986668707842', 'name': 'Household Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to household durables and non-durables, home remodeling, interior design, furniture'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697078762958848', 'name': 'Pet Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to Pets such as pet food, toys, cleaning'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Entertainment industry', 'description': '-'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '852262932607926273', 'name': 'Pets', 'description': 'Pets'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '853980498816679937', 'name': 'Dogs', 'description': 'Dogs'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839543325212319744', 'name': 'Animals'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847868745150119936', 'name': 'Entertainment industry', 'description': '-'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '852262932607926273', 'name': 'Pets', 'description': 'Pets'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '853980498816679937', 'name': 'Dogs', 'description': 'Dogs'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1278016095144665089', 'name': 'At home'}}]",
en,2022-12-28T06:03:20.000Z,1607980499938742272,['1607980499938742272'],"{'urls': [{'start': 165, 'end': 188, 'url': 'https://t.co/vs77hIOnMP', 'expanded_url': 'https://twitter.com/tysonalger/status/1607980499938742272/photo/1', 'display_url': 'pic.twitter.com/vs77hIOnMP', 'media_key': '3_1607980495966711808'}], 'annotations': [{'start': 95, 'end': 108, 'probability': 0.9231, 'type': 'Organization', 'normalized_text': 'Cleveland High'}, {'start': 127, 'end': 137, 'probability': 0.7901, 'type': 'Place', 'normalized_text': 'Duncanville'}], 'mentions': [{'start': 11, 'end': 26, 'username': 'LSInvitational', 'id': '88990821'}]}",43052555,{'place_id': 'ac88a4f17a51c7fc'},"Fun night. @LSInvitational puts on a great show. 3,500/SRO for early-round games.

Shoutout to Cleveland High for giving No. 1 Duncanville a run for a few quarters. https://t.co/vs77hIOnMP",,
en,2022-12-28T04:38:13.000Z,1607959077560414212,['1607959077560414212'],,29892969,{'place_id': 'ac88a4f17a51c7fc'},You really learn to appreciate modern plumbing real fast when you don’t have it in your house. It’s not like camping 😂,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697439489880065', 'name': 'Travel & Transportation Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to travel as airlines, travel agencies, hotels'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839161975712067584', 'name': 'Travel Actions', 'description': 'This entity includes all conversations about travel and vacation.'}}]",
en,2022-12-27T23:36:02.000Z,1607883031502815232,['1607883031502815232'],"{'annotations': [{'start': 78, 'end': 92, 'probability': 0.5896, 'type': 'Place', 'normalized_text': 'Portland Police'}], 'hashtags': [{'start': 94, 'end': 108, 'tag': 'PP22000342134'}, {'start': 116, 'end': 123, 'tag': 'pdx911'}]}",1602852614,{'place_id': 'ac88a4f17a51c7fc'},"ACCIDENT - HIT &amp; RUN - PRIORITY at SE 102ND AVE / SE WASHINGTON ST, PORT [Portland Police #PP22000342134] 15:24 #pdx911",,
en,2022-12-27T05:55:36.000Z,1607616166025129984,['1607616166025129984'],"{'annotations': [{'start': 8, 'end': 14, 'probability': 0.4594, 'type': 'Person', 'normalized_text': 'Lillard'}, {'start': 42, 'end': 45, 'probability': 0.4891, 'type': 'Other', 'normalized_text': 'Dame'}]}",18742222,{'place_id': 'ac88a4f17a51c7fc'},All the Lillard babies running around and Dame just like “this is my life” is the best thing of the night.,,
en,2022-12-27T01:38:17.000Z,1607551410002092032,['1607551410002092032'],,566937948,{'place_id': 'ac88a4f17a51c7fc'},Don’t compare your life to other people. Run your race. God’s purpose for your life is not the same as theirs. Don’t look to the left or to the right. Stay focused on your calling.,,
en,2022-12-26T21:27:02.000Z,1607488180479217664,['1607488180479217664'],"{'urls': [{'start': 195, 'end': 218, 'url': 'https://t.co/v0vPWcqR2z', 'expanded_url': 'https://youtu.be/XRLqMy1n39Q', 'display_url': 'youtu.be/XRLqMy1n39Q', 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?v=XRLqMy1n39Q&feature=youtu.be'}], 'hashtags': [{'start': 232, 'end': 238, 'tag': 'canes'}], 'mentions': [{'start': 223, 'end': 231, 'username': 'YouTube', 'id': '10228272'}]}",55738222,{'place_id': 'ac88a4f17a51c7fc'},I watched this Whole video of the upcoming Football Facility.. HOLY SHIT 🤯 7 levels of futuristic technology and player comfort.  Can’t wait to see this‼️ NEW Football Facility Plans to City ... https://t.co/v0vPWcqR2z via @YouTube #canes,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000611558', 'name': 'College Football', 'description': 'All the action from NCAA college football.'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '689566306014617600', 'name': 'American football'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '892080380425125890', 'name': 'NCAA Football', 'description': ""NCAA Men's Football""}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029382357', 'name': 'YouTube'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '689566306014617600', 'name': 'American football'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '892080380425125890', 'name': 'NCAA Football', 'description': ""NCAA Men's Football""}}]",
en,2022-12-26T19:02:56.000Z,1607451915134316544,['1607451915134316544'],,215151296,{'place_id': 'ac88a4f17a51c7fc'},Guy on my plane has been carrying a basketball in his hand throughout the airport. That's a real hooper.,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}]",
en,2022-12-26T14:59:12.000Z,1607390580241211392,['1607390580241211392'],"{'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/YIS2Q0QZgW', 'expanded_url': 'https://twitter.com/graceeescott/status/1607390580241211392/photo/1', 'display_url': 'pic.twitter.com/YIS2Q0QZgW', 'media_key': '3_1607390570057535489'}, {'start': 25, 'end': 48, 'url': 'https://t.co/YIS2Q0QZgW', 'expanded_url': 'https://twitter.com/graceeescott/status/1607390580241211392/photo/1', 'display_url': 'pic.twitter.com/YIS2Q0QZgW', 'media_key': '3_1607390576822915073'}], 'annotations': [{'start': 14, 'end': 16, 'probability': 0.4992, 'type': 'Other', 'normalized_text': 'Day'}]}",913350789225164800,,Annual Boxing Day walk 🌊 https://t.co/YIS2Q0QZgW,,
